Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	skeletal muscle cell differentiation (GO:0035914)	1/12	0.08474251540480872	0.6082152687914752	0	0	11.337868480725625	27.98342234046528	MYOD1
GO_Biological_Process_2018	positive regulation of cyclase activity (GO:0031281)	1/12	0.08474251540480872	0.6073610338633973	0	0	11.337868480725625	27.98342234046528	NF1
GO_Biological_Process_2018	transcription from mitochondrial promoter (GO:0006390)	1/12	0.08474251540480872	0.6065091951062257	0	0	11.337868480725625	27.98342234046528	FOXO3
GO_Biological_Process_2018	regulation of vascular endothelial cell proliferation (GO:1905562)	1/12	0.08474251540480872	0.6056597424520153	0	0	11.337868480725625	27.98342234046528	SP1
GO_Biological_Process_2018	regulation of antigen receptor-mediated signaling pathway (GO:0050854)	1/12	0.08474251540480872	0.6048126658891453	0	0	11.337868480725625	27.98342234046528	ELF1
GO_Biological_Process_2018	regulation of interleukin-2 biosynthetic process (GO:0045076)	1/12	0.08474251540480872	0.6039679554619258	0	0	11.337868480725625	27.98342234046528	FOXP3
GO_Biological_Process_2018	regulation of bone remodeling (GO:0046850)	1/12	0.08474251540480872	0.6031256012702076	0	0	11.337868480725625	27.98342234046528	NF1
GO_Biological_Process_2018	positive regulation of stem cell differentiation (GO:2000738)	1/12	0.08474251540480872	0.6022855934689957	0	0	11.337868480725625	27.98342234046528	TBX5
GO_Biological_Process_2018	negative regulation of myoblast differentiation (GO:0045662)	1/12	0.08474251540480872	0.6014479222680652	0	0	11.337868480725625	27.98342234046528	TBX3
GO_Biological_Process_2018	regulation of interleukin-8 biosynthetic process (GO:0045414)	1/12	0.08474251540480872	0.6006125779315817	0	0	11.337868480725625	27.98342234046528	KLF4
GO_Biological_Process_2018	regulation of sister chromatid cohesion (GO:0007063)	1/12	0.08474251540480872	0.5997795507777238	0	0	11.337868480725625	27.98342234046528	RB1
GO_Biological_Process_2018	positive regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030949)	1/12	0.08474251540480872	0.5989488311783087	0	0	11.337868480725625	27.98342234046528	HIF1A
GO_Biological_Process_2018	calcineurin-mediated signaling (GO:0097720)	1/12	0.08474251540480872	0.5981204095584217	0	0	11.337868480725625	27.98342234046528	NFATC3
GO_Biological_Process_2018	negative regulation by host of viral transcription (GO:0043922)	1/12	0.08474251540480872	0.5972942763960482	0	0	11.337868480725625	27.98342234046528	REST
GO_Biological_Process_2018	double-strand break repair (GO:0006302)	3/141	0.08577360477902063	0.6037278692239203	0	0	2.894774931249096	7.109694475108467	YY1;SFPQ;KDM2A
GO_Biological_Process_2018	insulin receptor signaling pathway (GO:0008286)	2/67	0.08709545360568388	0.6121874652201168	0	0	4.061326022946492	9.912683902507556	APC;FOXO4
GO_Biological_Process_2018	positive regulation of macromolecule biosynthetic process (GO:0010557)	3/142	0.0871749062646705	0.6119030903282168	0	0	2.8743891922966367	7.013046167507078	KLF4;HIF1A;SIRT1
GO_Biological_Process_2018	positive regulation of cellular process (GO:0048522)	7/519	0.08878925176827487	0.6223785051833883	0	0	1.8350307367648409	4.4435079823017425	APC;RARA;SIRT1;POU4F2;TBX3;HCFC1;TBX2
GO_Biological_Process_2018	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)	2/68	0.08931762197477176	0.6252233538234023	0	0	4.001600640256102	9.66609234103108	KLF4;PAX2
GO_Biological_Process_2018	response to iron ion (GO:0010039)	1/13	0.0914736846456402	0.6394386475982219	0	0	10.465724751439039	25.03091520216148	HIF1A
GO_Biological_Process_2018	regulation of interleukin-1 beta production (GO:0032651)	1/13	0.0914736846456402	0.6385639025262679	0	0	10.465724751439039	25.03091520216148	IFI16
GO_Biological_Process_2018	positive regulation of histone H3-K4 methylation (GO:0051571)	1/13	0.0914736846456402	0.6376915474681721	0	0	10.465724751439039	25.03091520216148	SMAD4
GO_Biological_Process_2018	motile cilium assembly (GO:0044458)	1/13	0.0914736846456402	0.6368215726421582	0	0	10.465724751439039	25.03091520216148	E2F4
GO_Biological_Process_2018	mitochondrial genome maintenance (GO:0000002)	1/13	0.0914736846456402	0.6359539683197575	0	0	10.465724751439039	25.03091520216148	MEF2A
GO_Biological_Process_2018	positive regulation of cardiac muscle cell proliferation (GO:0060045)	1/13	0.0914736846456402	0.6350887248254449	0	0	10.465724751439039	25.03091520216148	TBX2
GO_Biological_Process_2018	regulation of superoxide anion generation (GO:0032928)	1/13	0.0914736846456402	0.6342258325362798	0	0	10.465724751439039	25.03091520216148	AATF
GO_Biological_Process_2018	embryonic appendage morphogenesis (GO:0035113)	1/13	0.0914736846456402	0.6333652818815495	0	0	10.465724751439039	25.03091520216148	TBX5
GO_Biological_Process_2018	Notch receptor processing, ligand-dependent (GO:0035333)	1/13	0.0914736846456402	0.6325070633424146	0	0	10.465724751439039	25.03091520216148	YBX1
GO_Biological_Process_2018	negative regulation of mRNA splicing, via spliceosome (GO:0048025)	1/13	0.0914736846456402	0.6316511674515588	0	0	10.465724751439039	25.03091520216148	RBMX
GO_Biological_Process_2018	regulation of cAMP-dependent protein kinase activity (GO:2000479)	1/13	0.0914736846456402	0.6307975847928405	0	0	10.465724751439039	25.03091520216148	SIRT1
GO_Biological_Process_2018	muscle cell development (GO:0055001)	1/13	0.0914736846456402	0.6299463060009474	0	0	10.465724751439039	25.03091520216148	HEY2
GO_Biological_Process_2018	regulation of T cell cytokine production (GO:0002724)	1/13	0.0914736846456402	0.6290973217610538	0	0	10.465724751439039	25.03091520216148	FOXP3
GO_Biological_Process_2018	negative regulation of epidermal growth factor-activated receptor activity (GO:0007175)	1/13	0.0914736846456402	0.6282506228084818	0	0	10.465724751439039	25.03091520216148	TSG101
GO_Biological_Process_2018	myelination in peripheral nervous system (GO:0022011)	1/13	0.0914736846456402	0.6274061999283629	0	0	10.465724751439039	25.03091520216148	NF1
GO_Biological_Process_2018	regulation of cytolysis (GO:0042268)	1/13	0.0914736846456402	0.6265640439553046	0	0	10.465724751439039	25.03091520216148	PAX2
GO_Biological_Process_2018	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)	1/13	0.0914736846456402	0.6257241457730589	0	0	10.465724751439039	25.03091520216148	TP73
GO_Biological_Process_2018	regulation of transcription initiation from RNA polymerase II promoter (GO:0060260)	1/13	0.0914736846456402	0.6248864963141927	0	0	10.465724751439039	25.03091520216148	HEY2
GO_Biological_Process_2018	atrial septum development (GO:0003283)	1/13	0.0914736846456402	0.6240510865597619	0	0	10.465724751439039	25.03091520216148	HEY2
GO_Biological_Process_2018	regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903798)	1/13	0.0914736846456402	0.6232179075389879	0	0	10.465724751439039	25.03091520216148	MYCN
GO_Biological_Process_2018	positive regulation of cholesterol efflux (GO:0010875)	1/13	0.0914736846456402	0.6223869503289361	0	0	10.465724751439039	25.03091520216148	SIRT1
GO_Biological_Process_2018	regulation of axon guidance (GO:1902667)	1/13	0.0914736846456402	0.621558206054197	0	0	10.465724751439039	25.03091520216148	POU4F2
GO_Biological_Process_2018	poly(A)+ mRNA export from nucleus (GO:0016973)	1/13	0.0914736846456402	0.6207316658865718	0	0	10.465724751439039	25.03091520216148	HHEX
GO_Biological_Process_2018	negative regulation of chemokine production (GO:0032682)	1/13	0.0914736846456402	0.6199073210447569	0	0	10.465724751439039	25.03091520216148	KLF4
GO_Biological_Process_2018	negative regulation of interleukin-10 production (GO:0032693)	1/13	0.0914736846456402	0.6190851627940345	0	0	10.465724751439039	25.03091520216148	FOXP3
GO_Biological_Process_2018	regulation of cellular carbohydrate metabolic process (GO:0010675)	1/13	0.0914736846456402	0.6182651824459628	0	0	10.465724751439039	25.03091520216148	SIRT1
GO_Biological_Process_2018	positive regulation of neurogenesis (GO:0050769)	2/69	0.0915565501542151	0.6180067135409519	0	0	3.943606428078478	9.42836818745151	TCF4;ASCL1
GO_Biological_Process_2018	regulation of innate immune response (GO:0045088)	2/69	0.0915565501542151	0.6171903242231963	0	0	3.943606428078478	9.42836818745151	IFI16;IRF1
GO_Biological_Process_2018	positive regulation of cell proliferation (GO:0008284)	6/424	0.09314957446972397	0.6271006312915586	0	0	1.9252984212552944	4.569789661477153	E2F1;RARA;SIRT1;PAX2;TBX3;TBX2
GO_Biological_Process_2018	regulation of signal transduction (GO:0009966)	4/233	0.09321008595329697	0.6266812498282931	0	0	2.3356982277889697	5.542376794283994	CREBBP;ELF1;FOXP3;SIRT1
GO_Biological_Process_2018	protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:0042787)	2/70	0.093811875845323	0.6298973716298465	0	0	3.8872691933916426	9.199081915743443	SMURF2;RNF14
GO_Biological_Process_2018	regulation of protein kinase activity (GO:0045859)	3/147	0.09432558345135213	0.6325143920528907	0	0	2.7766208524226017	6.555609683764549	RB1;NF1;SIRT1
GO_Biological_Process_2018	negative regulation of canonical Wnt signaling pathway (GO:0090090)	3/148	0.09578402074995672	0.641451257069592	0	0	2.757859900717044	6.469000016367381	TCF7L2;APC;SOX17
GO_Biological_Process_2018	recombinational repair (GO:0000725)	2/71	0.09608324114098787	0.6426117687319279	0	0	3.8325189230621834	8.977830288418389	YY1;SFPQ
GO_Biological_Process_2018	mitotic cell cycle arrest (GO:0071850)	1/14	0.0981556848695491	0.6556131673943837	0	0	9.718172983479104	22.557827402501697	E4F1
GO_Biological_Process_2018	positive regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043517)	1/14	0.0981556848695491	0.6547561567180511	0	0	9.718172983479104	22.557827402501697	HIC1
GO_Biological_Process_2018	DNA damage response, signal transduction resulting in transcription (GO:0042772)	1/14	0.0981556848695491	0.6539013836675054	0	0	9.718172983479104	22.557827402501697	TP73
GO_Biological_Process_2018	negative regulation of cell migration involved in sprouting angiogenesis (GO:0090051)	1/14	0.0981556848695491	0.6530488394906246	0	0	9.718172983479104	22.557827402501697	KLF4
GO_Biological_Process_2018	positive regulation of myoblast differentiation (GO:0045663)	1/14	0.0981556848695491	0.6521985154808713	0	0	9.718172983479104	22.557827402501697	MYOD1
GO_Biological_Process_2018	myotube cell development (GO:0014904)	1/14	0.0981556848695491	0.651350402976995	0	0	9.718172983479104	22.557827402501697	MYOD1
GO_Biological_Process_2018	regulation of histone modification (GO:0031056)	1/14	0.0981556848695491	0.6505044933627391	0	0	9.718172983479104	22.557827402501697	MYOCD
GO_Biological_Process_2018	negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902254)	1/14	0.0981556848695491	0.6496607780665488	0	0	9.718172983479104	22.557827402501697	SIRT1
GO_Biological_Process_2018	positive regulation of muscle hypertrophy (GO:0014742)	1/14	0.0981556848695491	0.6488192485612813	0	0	9.718172983479104	22.557827402501697	MEF2A
GO_Biological_Process_2018	interleukin-6-mediated signaling pathway (GO:0070102)	1/14	0.0981556848695491	0.6479798963639186	0	0	9.718172983479104	22.557827402501697	SMAD4
GO_Biological_Process_2018	histone H4-K16 acetylation (GO:0043984)	1/14	0.0981556848695491	0.6471427130352829	0	0	9.718172983479104	22.557827402501697	HCFC1
GO_Biological_Process_2018	regulation of protein modification by small protein conjugation or removal (GO:1903320)	1/14	0.0981556848695491	0.6463076901797536	0	0	9.718172983479104	22.557827402501697	EGR1
GO_Biological_Process_2018	cell surface receptor signaling pathway involved in heart development (GO:0061311)	1/14	0.0981556848695491	0.645474819444986	0	0	9.718172983479104	22.557827402501697	HEY2
GO_Biological_Process_2018	thymus development (GO:0048538)	1/14	0.0981556848695491	0.6446440925216333	0	0	9.718172983479104	22.557827402501697	SIX1
GO_Biological_Process_2018	pancreas development (GO:0031016)	1/14	0.0981556848695491	0.6438155011430708	0	0	9.718172983479104	22.557827402501697	TCF7L2
GO_Biological_Process_2018	regulation of lymphocyte differentiation (GO:0045619)	1/14	0.0981556848695491	0.6429890370851208	0	0	9.718172983479104	22.557827402501697	PRDM1
GO_Biological_Process_2018	regulation of neural precursor cell proliferation (GO:2000177)	1/14	0.0981556848695491	0.6421646921657809	0	0	9.718172983479104	22.557827402501697	GATA2
GO_Biological_Process_2018	positive regulation of smooth muscle contraction (GO:0045987)	1/14	0.0981556848695491	0.6413424582449541	0	0	9.718172983479104	22.557827402501697	MYOCD
GO_Biological_Process_2018	response to metal ion (GO:0010038)	2/72	0.09837029242911068	0.6419227650457183	0	0	3.779289493575208	8.764234416912354	MTF1;HIF1A
GO_Biological_Process_2018	regulation of neuron death (GO:1901214)	2/72	0.09837029242911068	0.6411029403138592	0	0	3.779289493575208	8.764234416912354	EGR1;FOS
GO_Biological_Process_2018	regulation of epithelial cell proliferation (GO:0050678)	2/72	0.09837029242911068	0.6402852069716222	0	0	3.779289493575208	8.764234416912354	RUNX3;PAX2
GO_Biological_Process_2018	cellular response to interleukin-1 (GO:0071347)	3/150	0.0987285817802532	0.6417986660186396	0	0	2.7210884353741496	6.300355896844077	EGR1;HIF1A;RBMX
GO_Biological_Process_2018	canonical Wnt signaling pathway (GO:0060070)	2/73	0.10067268036123928	0.6536039286048398	0	0	3.7275184046221232	8.557937986662393	TCF7L2;APC
GO_Biological_Process_2018	positive regulation of intracellular protein transport (GO:0090316)	3/152	0.10170953898758996	0.6594965406018698	0	0	2.685284640171858	6.137578369955063	ZBTB17;TCF7L2;RUVBL1
GO_Biological_Process_2018	positive regulation of peptidyl-lysine acetylation (GO:2000758)	1/15	0.10478887273987318	0.6786010375527575	0	0	9.0702947845805	20.460840715451518	FOXP3
GO_Biological_Process_2018	myotube differentiation (GO:0014902)	1/15	0.10478887273987318	0.6777409601921076	0	0	9.0702947845805	20.460840715451518	MYOD1
GO_Biological_Process_2018	atrioventricular valve morphogenesis (GO:0003181)	1/15	0.10478887273987318	0.6768830602424973	0	0	9.0702947845805	20.460840715451518	HEY2
GO_Biological_Process_2018	regulation of exit from mitosis (GO:0007096)	1/15	0.10478887273987318	0.6760273294457305	0	0	9.0702947845805	20.460840715451518	PHB2
GO_Biological_Process_2018	mesenchymal cell development (GO:0014031)	1/15	0.10478887273987318	0.6751737595853193	0	0	9.0702947845805	20.460840715451518	HEY2
GO_Biological_Process_2018	positive regulation of viral release from host cell (GO:1902188)	1/15	0.10478887273987318	0.6743223424862205	0	0	9.0702947845805	20.460840715451518	TSG101
GO_Biological_Process_2018	apoptotic DNA fragmentation (GO:0006309)	1/15	0.10478887273987318	0.6734730700145755	0	0	9.0702947845805	20.460840715451518	FOXL2
GO_Biological_Process_2018	digestive tract morphogenesis (GO:0048546)	1/15	0.10478887273987318	0.6726259340774502	0	0	9.0702947845805	20.460840715451518	SOX17
GO_Biological_Process_2018	histone H4-K8 acetylation (GO:0043982)	1/15	0.10478887273987318	0.6717809266225789	0	0	9.0702947845805	20.460840715451518	HCFC1
GO_Biological_Process_2018	negative regulation of signal transduction by p53 class mediator (GO:1901797)	1/15	0.10478887273987318	0.6709380396381089	0	0	9.0702947845805	20.460840715451518	SIRT1
GO_Biological_Process_2018	embryonic axis specification (GO:0000578)	1/15	0.10478887273987318	0.6700972651523469	0	0	9.0702947845805	20.460840715451518	TBX3
GO_Biological_Process_2018	positive regulation of cellular response to insulin stimulus (GO:1900078)	1/15	0.10478887273987318	0.669258595233508	0	0	9.0702947845805	20.460840715451518	SIRT1
GO_Biological_Process_2018	endocardial cushion morphogenesis (GO:0003203)	1/15	0.10478887273987318	0.6684220219894661	0	0	9.0702947845805	20.460840715451518	TBX2
GO_Biological_Process_2018	positive regulation of glycolytic process (GO:0045821)	1/15	0.10478887273987318	0.6675875375675067	0	0	9.0702947845805	20.460840715451518	HIF1A
GO_Biological_Process_2018	mitotic sister chromatid cohesion (GO:0007064)	1/15	0.10478887273987318	0.6667551341540809	0	0	9.0702947845805	20.460840715451518	RB1
GO_Biological_Process_2018	response to X-ray (GO:0010165)	1/15	0.10478887273987318	0.6659248039745614	0	0	9.0702947845805	20.460840715451518	TP73
GO_Biological_Process_2018	negative regulation of cytokine production involved in immune response (GO:0002719)	1/15	0.10478887273987318	0.6650965392930009	0	0	9.0702947845805	20.460840715451518	FOXP3
GO_Biological_Process_2018	positive regulation of interleukin-4 production (GO:0032753)	1/15	0.10478887273987318	0.6642703324118918	0	0	9.0702947845805	20.460840715451518	RARA
GO_Biological_Process_2018	positive regulation of CREB transcription factor activity (GO:0032793)	1/15	0.10478887273987318	0.6634461756719267	0	0	9.0702947845805	20.460840715451518	CRTC1
GO_Biological_Process_2018	positive regulation of coenzyme metabolic process (GO:0051197)	1/15	0.10478887273987318	0.6626240614517631	0	0	9.0702947845805	20.460840715451518	HIF1A
GO_Biological_Process_2018	regulation of mitotic metaphase/anaphase transition (GO:0030071)	1/15	0.10478887273987318	0.6618039821677882	0	0	9.0702947845805	20.460840715451518	RB1
GO_Biological_Process_2018	protein localization to chromosome, centromeric region (GO:0071459)	1/15	0.10478887273987318	0.6609859302738849	0	0	9.0702947845805	20.460840715451518	RB1
GO_Biological_Process_2018	negative regulation of insulin secretion (GO:0046676)	1/15	0.10478887273987318	0.6601698982612011	0	0	9.0702947845805	20.460840715451518	REST
GO_Biological_Process_2018	positive regulation of syncytium formation by plasma membrane fusion (GO:0060143)	1/15	0.10478887273987318	0.6593558786579197	0	0	9.0702947845805	20.460840715451518	MYOD1
GO_Biological_Process_2018	positive regulation of exosomal secretion (GO:1903543)	1/15	0.10478887273987318	0.6585438640290306	0	0	9.0702947845805	20.460840715451518	TSG101
GO_Biological_Process_2018	cardiac muscle cell differentiation (GO:0055007)	1/15	0.10478887273987318	0.6577338469761044	0	0	9.0702947845805	20.460840715451518	MYOCD
GO_Biological_Process_2018	negative regulation of mRNA processing (GO:0050686)	1/15	0.10478887273987318	0.6569258201370675	0	0	9.0702947845805	20.460840715451518	RBMX
GO_Biological_Process_2018	positive regulation of telomerase RNA localization to Cajal body (GO:1904874)	1/15	0.10478887273987318	0.6561197761859789	0	0	9.0702947845805	20.460840715451518	RUVBL1
GO_Biological_Process_2018	negative regulation of interleukin-2 production (GO:0032703)	1/15	0.10478887273987318	0.6553157078328099	0	0	9.0702947845805	20.460840715451518	FOXP3
GO_Biological_Process_2018	positive regulation of protein export from nucleus (GO:0046827)	1/15	0.10478887273987318	0.6545136078232227	0	0	9.0702947845805	20.460840715451518	TCF7L2
GO_Biological_Process_2018	mitochondrion localization (GO:0051646)	1/15	0.10478887273987318	0.6537134689383531	0	0	9.0702947845805	20.460840715451518	MEF2A
GO_Biological_Process_2018	cytoplasmic sequestering of protein (GO:0051220)	1/15	0.10478887273987318	0.6529152839945944	0	0	9.0702947845805	20.460840715451518	MXI1
GO_Biological_Process_2018	mesenchyme morphogenesis (GO:0072132)	1/15	0.10478887273987318	0.6521190458433815	0	0	9.0702947845805	20.460840715451518	TBX2
GO_Biological_Process_2018	endoderm development (GO:0007492)	1/15	0.10478887273987318	0.6513247473709779	0	0	9.0702947845805	20.460840715451518	SOX17
GO_Biological_Process_2018	histone H4-K5 acetylation (GO:0043981)	1/15	0.10478887273987318	0.6505323814982639	0	0	9.0702947845805	20.460840715451518	HCFC1
GO_Biological_Process_2018	cellular response to corticosteroid stimulus (GO:0071384)	1/15	0.10478887273987318	0.649741941180526	0	0	9.0702947845805	20.460840715451518	REST
GO_Biological_Process_2018	regulation of defense response (GO:0031347)	2/75	0.10532208985630248	0.6522556123018344	0	0	3.6281179138322	8.16592145716535	BCL6;IRF1
GO_Biological_Process_2018	ubiquitin-dependent protein catabolic process (GO:0006511)	5/341	0.1071961359930275	0.6630568266332356	0	0	1.994932870508908	4.4548747697572715	TSG101;APC;SMURF2;RNF14;SIRT1
GO_Biological_Process_2018	double-strand break repair via homologous recombination (GO:0000724)	2/76	0.10766843367330453	0.6651719334562628	0	0	3.5803795202291444	7.979587657486232	YY1;SFPQ
GO_Biological_Process_2018	regulation of hematopoietic stem cell differentiation (GO:1902036)	2/76	0.10766843367330453	0.6643676143106083	0	0	3.5803795202291444	7.979587657486232	GATA2;TP73
GO_Biological_Process_2018	hemopoiesis (GO:0030097)	2/76	0.10766843367330453	0.6635652379648226	0	0	3.5803795202291444	7.979587657486232	IFI16;RUNX3
GO_Biological_Process_2018	response to interleukin-1 (GO:0070555)	2/76	0.10766843367330453	0.6627647973882667	0	0	3.5803795202291444	7.979587657486232	HIF1A;RBMX
GO_Biological_Process_2018	regulation of hematopoietic progenitor cell differentiation (GO:1901532)	2/77	0.11002875860191827	0.6764780182476976	0	0	3.533881084901493	7.799323281293617	GATA2;TP73
GO_Biological_Process_2018	regulation of cytokinesis (GO:0032465)	2/77	0.11002875860191827	0.6756639652774837	0	0	3.533881084901493	7.799323281293617	E2F7;E2F8
GO_Biological_Process_2018	Notch receptor processing (GO:0007220)	1/16	0.11137360234103214	0.683100351858518	0	0	8.503401360544219	18.66381753738469	YBX1
GO_Biological_Process_2018	positive regulation of cardiac muscle tissue growth (GO:0055023)	1/16	0.11137360234103214	0.6822803034169111	0	0	8.503401360544219	18.66381753738469	TBX2
GO_Biological_Process_2018	genitalia development (GO:0048806)	1/16	0.11137360234103214	0.6814622215183297	0	0	8.503401360544219	18.66381753738469	TBX3
GO_Biological_Process_2018	positive regulation of nitric-oxide synthase activity (GO:0051000)	1/16	0.11137360234103214	0.6806460990973496	0	0	8.503401360544219	18.66381753738469	HIF1A
GO_Biological_Process_2018	negative regulation of peptide hormone secretion (GO:0090278)	1/16	0.11137360234103214	0.6798319291223528	0	0	8.503401360544219	18.66381753738469	REST
GO_Biological_Process_2018	cardiac epithelial to mesenchymal transition (GO:0060317)	1/16	0.11137360234103214	0.6790197045953249	0	0	8.503401360544219	18.66381753738469	HEY2
GO_Biological_Process_2018	cytoplasmic sequestering of transcription factor (GO:0042994)	1/16	0.11137360234103214	0.6782094185516551	0	0	8.503401360544219	18.66381753738469	MXI1
GO_Biological_Process_2018	regulation of exosomal secretion (GO:1903541)	1/16	0.11137360234103214	0.6774010640599368	0	0	8.503401360544219	18.66381753738469	TSG101
GO_Biological_Process_2018	neuromuscular process (GO:0050905)	1/16	0.11137360234103214	0.6765946342217702	0	0	8.503401360544219	18.66381753738469	HOXA1
GO_Biological_Process_2018	protein deacylation (GO:0035601)	1/16	0.11137360234103214	0.6757901221715661	0	0	8.503401360544219	18.66381753738469	SIRT1
GO_Biological_Process_2018	regulation of histone H3-K4 methylation (GO:0051569)	1/16	0.11137360234103214	0.6749875210763503	0	0	8.503401360544219	18.66381753738469	SMAD4
GO_Biological_Process_2018	positive regulation of mRNA processing (GO:0050685)	1/16	0.11137360234103214	0.6741868241355717	0	0	8.503401360544219	18.66381753738469	RBMX
GO_Biological_Process_2018	positive regulation of cardiac muscle hypertrophy (GO:0010613)	1/16	0.11137360234103214	0.6733880245809087	0	0	8.503401360544219	18.66381753738469	MEF2A
GO_Biological_Process_2018	negative regulation of transcription regulatory region DNA binding (GO:2000678)	1/16	0.11137360234103214	0.6725911156760792	0	0	8.503401360544219	18.66381753738469	HEY2
GO_Biological_Process_2018	positive regulation of myotube differentiation (GO:0010831)	1/16	0.11137360234103214	0.6717960907166513	0	0	8.503401360544219	18.66381753738469	MYOD1
GO_Biological_Process_2018	peptidyl-lysine methylation (GO:0018022)	1/16	0.11137360234103214	0.6710029430298547	0	0	8.503401360544219	18.66381753738469	EHMT2
GO_Biological_Process_2018	visual perception (GO:0007601)	2/78	0.11240273594125634	0.6764046715898953	0	0	3.488574917146346	7.624863075891876	PAX6;PAX2
GO_Biological_Process_2018	regulation of protein serine/threonine kinase activity (GO:0071900)	2/80	0.11719035340366525	0.7043844209881079	0	0	3.4013605442176877	7.2923663743851375	TSG101;SIRT1
GO_Biological_Process_2018	cellular response to hormone stimulus (GO:0032870)	2/80	0.11719035340366525	0.7035557334340043	0	0	3.4013605442176877	7.2923663743851375	NCOA1;KLF9
GO_Biological_Process_2018	negative regulation of MAPK cascade (GO:0043409)	2/80	0.11719035340366525	0.70272899344172	0	0	3.4013605442176877	7.2923663743851375	SMAD4;NF1
GO_Biological_Process_2018	negative regulation of defense response (GO:0031348)	2/80	0.11719035340366525	0.7019041941536429	0	0	3.4013605442176877	7.2923663743851375	IFI16;KLF4
GO_Biological_Process_2018	regulation of protein sumoylation (GO:0033233)	1/17	0.11791022527046315	0.705387901002548	0	0	8.003201280512204	17.10949777404142	EGR1
GO_Biological_Process_2018	positive regulation of protein processing (GO:0010954)	1/17	0.11791022527046315	0.704561919853833	0	0	8.003201280512204	17.10949777404142	ENO1
GO_Biological_Process_2018	cardiac myofibril assembly (GO:0055003)	1/17	0.11791022527046315	0.7037378708247642	0	0	8.003201280512204	17.10949777404142	MEF2A
GO_Biological_Process_2018	positive regulation of cholesterol transport (GO:0032376)	1/17	0.11791022527046315	0.7029157471438942	0	0	8.003201280512204	17.10949777404142	SIRT1
GO_Biological_Process_2018	positive regulation of nitrogen compound metabolic process (GO:0051173)	1/17	0.11791022527046315	0.7020955420713809	0	0	8.003201280512204	17.10949777404142	KLF4
GO_Biological_Process_2018	ureteric bud development (GO:0001657)	1/17	0.11791022527046315	0.7012772488988035	0	0	8.003201280512204	17.10949777404142	SIX1
GO_Biological_Process_2018	virion assembly (GO:0019068)	1/17	0.11791022527046315	0.7004608609489795	0	0	8.003201280512204	17.10949777404142	TSG101
GO_Biological_Process_2018	RNA stabilization (GO:0043489)	1/17	0.11791022527046315	0.6996463715757829	0	0	8.003201280512204	17.10949777404142	E2F1
GO_Biological_Process_2018	heterocycle biosynthetic process (GO:0018130)	1/17	0.11791022527046315	0.6988337741639644	0	0	8.003201280512204	17.10949777404142	NR1I2
GO_Biological_Process_2018	mRNA cis splicing, via spliceosome (GO:0045292)	1/17	0.11791022527046315	0.6980230621289715	0	0	8.003201280512204	17.10949777404142	SRSF1
GO_Biological_Process_2018	positive regulation of striated muscle cell differentiation (GO:0051155)	1/17	0.11791022527046315	0.697214228916771	0	0	8.003201280512204	17.10949777404142	MYOCD
GO_Biological_Process_2018	negative regulation of interleukin-8 production (GO:0032717)	1/17	0.11791022527046315	0.6964072680036729	0	0	8.003201280512204	17.10949777404142	KLF4
GO_Biological_Process_2018	cardiac atrium morphogenesis (GO:0003209)	1/17	0.11791022527046315	0.6956021728961542	0	0	8.003201280512204	17.10949777404142	HEY2
GO_Biological_Process_2018	regulation of B cell receptor signaling pathway (GO:0050855)	1/17	0.11791022527046315	0.6947989371306852	0	0	8.003201280512204	17.10949777404142	ELF1
GO_Biological_Process_2018	mesonephric tubule development (GO:0072164)	1/17	0.11791022527046315	0.6939975542735564	0	0	8.003201280512204	17.10949777404142	SIX1
GO_Biological_Process_2018	spindle assembly checkpoint (GO:0071173)	1/17	0.11791022527046315	0.6931980179207067	0	0	8.003201280512204	17.10949777404142	APC
GO_Biological_Process_2018	mitotic spindle assembly checkpoint (GO:0007094)	1/17	0.11791022527046315	0.6924003216975528	0	0	8.003201280512204	17.10949777404142	APC
GO_Biological_Process_2018	mitotic spindle checkpoint (GO:0071174)	1/17	0.11791022527046315	0.69160445925882	0	0	8.003201280512204	17.10949777404142	APC
GO_Biological_Process_2018	positive regulation of binding (GO:0051099)	2/81	0.1196033561592831	0.7007301107701741	0	0	3.3593684387335183	7.1338687371356535	TCF7L2;RARA
GO_Biological_Process_2018	positive regulation of protein targeting to mitochondrion (GO:1903955)	2/81	0.1196033561592831	0.6999265211936028	0	0	3.3593684387335183	7.1338687371356535	ZBTB17;RUVBL1
GO_Biological_Process_2018	positive regulation of protein catabolic process (GO:0045732)	2/81	0.1196033561592831	0.6991247726011702	0	0	3.3593684387335183	7.1338687371356535	SMURF2;APC
GO_Biological_Process_2018	sensory perception of light stimulus (GO:0050953)	2/81	0.1196033561592831	0.6983248586737091	0	0	3.3593684387335183	7.1338687371356535	PAX6;PAX2
